BatchID,Timestamp,Action,FileName,FilePath
20260215_192401,2026-02-15 19:24:09,已覆盖,2021-G-全国乙卷-19-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2021\2021-G-全国乙卷-19-数列.tex
20260215_192401,2026-02-15 19:24:09,已新建,2021-G-天津卷-19-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2021\2021-G-天津卷-19-数列.tex
20260215_192401,2026-02-15 19:24:09,已新建,2023-G-天津卷-19-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2023\2023-G-天津卷-19-数列.tex
20260215_192401,2026-02-15 19:24:09,已新建,2022-G-天津卷-19-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2022\2022-G-天津卷-19-数列.tex
20260215_192401,2026-02-15 19:24:09,已新建,2024-G-新课标II卷-21-圆锥曲线.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\圆锥曲线\2024\2024-G-新课标II卷-21-圆锥曲线.tex
20260215_192401,2026-02-15 19:24:09,已新建,2023-G-上海卷-21-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2023\2023-G-上海卷-21-数列.tex
20260215_192401,2026-02-15 19:24:09,已新建,2023-G-新课标I卷-21-概率.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\概率\2023\2023-G-新课标I卷-21-概率.tex
20260215_192401,2026-02-15 19:24:09,已新建,2024-G-新课标I卷-22-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2024\2024-G-新课标I卷-22-数列.tex
20260215_192401,2026-02-15 19:24:09,已新建,2024-G-北京卷-21-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2024\2024-G-北京卷-21-数列.tex
20260215_192401,2026-02-15 19:24:09,已新建,2023-G-北京卷-21-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2023\2023-G-北京卷-21-数列.tex
20260215_192401,2026-02-15 19:24:09,已新建,2022-G-北京卷-21-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2022\2022-G-北京卷-21-数列.tex
20260215_192401,2026-02-15 19:24:09,已新建,2021-G-北京卷-21-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2021\2021-G-北京卷-21-数列.tex
20260218_152930,2026-02-18 15:29:30,已新建,2025-M-港梦杯-18-导数.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\导数\2025\2025-M-港梦杯-18-导数.tex
20260218_182057,2026-02-18 18:20:57,已新建,2006-G-江西卷（理）-22-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2006\2006-G-江西卷（理）-22-数列.tex
20260218_182057,2026-02-18 18:20:57,已新建,2010-G-江西卷（理）-22-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2010\2010-G-江西卷（理）-22-数列.tex
20260218_225214,2026-02-18 22:52:14,已新建,2019-G-课标I卷（理）-21-概率.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\概率\2019\2019-G-课标I卷（理）-21-概率.tex
20260218_232938,2026-02-18 23:29:38,已新建,2015-G-湖南卷（理）-21-导数.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\导数\2015\2015-G-湖南卷（理）-21-导数.tex
20260218_232938,2026-02-18 23:29:38,已新建,2011-G-安徽卷（理）-18-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2011\2011-G-安徽卷（理）-18-数列.tex
20260219_000445,2026-02-19 00:04:45,已新建,2018-G-浙江卷-10-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2018\2018-G-浙江卷-10-数列.tex
20260219_000445,2026-02-19 00:04:45,已新建,2016-G-浙江卷（文、理）-6-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2016\2016-G-浙江卷（文、理）-6-数列.tex
20260219_000445,2026-02-19 00:04:45,已新建,2020-G-浙江卷-7-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2020\2020-G-浙江卷-7-数列.tex
20260219_000445,2026-02-19 00:04:45,已新建,2022-G-上海卷-16-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2022\2022-G-上海卷-16-数列.tex
20260219_004511,2026-02-19 00:45:11,已新建,2019-G-上海春考卷-21-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2019\2019-G-上海春考卷-21-数列.tex
20260219_004511,2026-02-19 00:45:11,已新建,2023-G-上海卷-21-导数.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\导数\2023\2023-G-上海卷-21-导数.tex
20260219_004511,2026-02-19 00:45:11,已新建,2009-G-江西卷（文）-21-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2009\2009-G-江西卷（文）-21-数列.tex
20260219_004511,2026-02-19 00:45:11,已新建,2012-G-江苏卷（理）-20-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2012\2012-G-江苏卷（理）-20-数列.tex
20260219_004511,2026-02-19 00:45:11,已新建,2015-G-上海卷（理）-22-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2015\2015-G-上海卷（理）-22-数列.tex
20260219_011112,2026-02-19 01:11:12,已新建,2007-G-湖北卷（理）-21-数论.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数论\2007\2007-G-湖北卷（理）-21-数论.tex
20260219_011112,2026-02-19 01:11:12,已新建,2015-G-江苏卷（理）-20-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2015\2015-G-江苏卷（理）-20-数列.tex
20260219_011112,2026-02-19 01:11:12,已新建,2009-G-湖南卷（理）-21-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2009\2009-G-湖南卷（理）-21-数列.tex
20260219_013408,2026-02-19 01:34:08,已新建,2014-G-陕西卷-21-导数.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\导数\2014\2014-G-陕西卷-21-导数.tex
20260219_013408,2026-02-19 01:34:08,已新建,2009-G-陕西卷（理）-22-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2009\2009-G-陕西卷（理）-22-数列.tex
20260219_013408,2026-02-19 01:34:08,已新建,2012-G-上海卷（文）-14-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2012\2012-G-上海卷（文）-14-数列.tex
20260219_014539,2026-02-19 01:45:39,已新建,2016-G-课标III卷（理）-12-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2016\2016-G-课标III卷（理）-12-数列.tex
20260322_112939,2026-03-22 11:30:09,已覆盖,2016-G-课标III卷（理）-12-数列.tex,D:\pc\Desktop\Work\000高中数学题库\chapters\数列\2016\2016-G-课标III卷（理）-12-数列.tex
20260403_025331,2026-04-03 02:53:39,已覆盖,2016-G-课标III卷（理）-12-数列.tex,d:\pc\Desktop\Work\000高中数学题库\chapters\数列\2016\2016-G-课标III卷（理）-12-数列.tex
